Description,Generated About,ROUGE-1,ROUGE-2,ROUGE-L,Average ROUGE-1,Average ROUGE-2,Average ROUGE-L
"Browse upcoming sales, track your favorite lots, and place bids in our auctions.",Phillips Auction House: Your Mobile Auction Saleroom,0.2,0.0,0.2,0.3808628321803089,0.13998132014147294,0.31396079177363634
Every slot in Take5 is unlocked to play for all!,Take5 Slots: Play Free and Become a Superstar!,0.33333333333333326,0.0,0.22222222222222224
Change the region setting of your e-scooter from German to international.,E-Scooter Feature Enhancer,0.25,0.14285714285714288,0.25
"The Las Vegas Review-Journal: breaking news, alerts, and the daily e-edition.",Las Vegas Review-Journal: Your Source for Breaking News and Sports Updates,0.5599999999999999,0.34782608695652173,0.5599999999999999
Watch over your home from anywhere in the world with the Imou Life app.,Imou Life App: Secure and Smart IoT Management for Your Home,0.4,0.2608695652173913,0.23999999999999996
This app can conveniently calculate VAT.,Easy VAT Calculator,0.4444444444444444,0.0,0.2222222222222222
Random video chat to meet new friends! Start Chatting now and enjoy!,Poqe: Random Live Video Chatting with Global Friends,0.4,0.1111111111111111,0.4
Your best online money transfer solution,"""Global Money Transfer with Competitive Rates""",0.3333333333333333,0.20000000000000004,0.3333333333333333
Please Download Skins for Minecraft Hello My Neighbor Now!,Superheroes Skins for Minecraft & Hello Neighbor Addon,0.6250000000000001,0.42857142857142855,0.6250000000000001
Elite Personal Training Management Platform,Elite Trainr: Your Personal Training Management Platform,0.8333333333333333,0.6,0.8333333333333333
Install fnaf security breach mods for minecraft and other in a just few clicks,FNAF Security Breach Mods for Minecraft Pocket Edition,0.5454545454545454,0.5,0.5454545454545454
"Your one stop shop for San Diego Wave FC news, player info and ticketing!",San Diego Wave Fútbol Club Mobile App: Your Ultimate Game Day Companion,0.29629629629629634,0.16,0.22222222222222224
The one and only app for events and meetings in Volvo Group.,"Volvo Group Event App: Your all-in-one tool for event agendas, interactions, and updates.",0.5925925925925926,0.16,0.2962962962962963
Electronic Visit Verification for the Ascend payroll and billing platform.,Ascend EVV: Comprehensive Home Healthcare Solution,0.125,0.0,0.125
Wish your friends and family members with these HD birthday photo frames.,Happy Birthday Photo Frames: Create Beautiful Birthday Memories with HD Frames,0.43478260869565216,0.1904761904761905,0.2608695652173913
This game is simple and interesting!,"""Fast-Paced Action Game with Dozens of Weapons""",0.14285714285714288,0.0,0.14285714285714288
Autolink is an specially APP for the combination of vehicle and mobile phones.,Autolink: Safe Mobile Phone Integration for Your Vehicle,0.4761904761904762,0.10526315789473685,0.2857142857142857
This app provides trainees and instructors with information on trainings.,Airbus Training App: Enhancing Training Communication and Quality,0.33333333333333326,0.0,0.22222222222222224
Calculate your total tax applying to your salary or income,Tax Calculator: Your Essential Tool for Monthly Tax Management,0.3157894736842105,0.11764705882352941,0.3157894736842105
A simple paper shredder sound application,"""Paper Shredder Sound: Relax and Focus with White Noise""",0.4,0.3076923076923077,0.4
Find the fastest DNS server for your phone or network,"""DNS Speed Tester: Find the Fastest DNS Server for Enhanced Browsing""",0.5714285714285713,0.5263157894736842,0.5714285714285713
"Play awesome typing game. Type, Shoot and Kill Zombies. Do typing practice.",**Typing Game: Improve Your Typing Speed While Shooting Zombies!**,0.4761904761904762,0.10526315789473685,0.4761904761904762
"Search, save, and share the most accurate & up-to-date real estate information.",Aloha Living: Your Ultimate Real Estate Companion for Hawaii,0.18181818181818185,0.1,0.18181818181818185
Plane Mapper Lite show real time flights,"""PlaneMapper: Real-Time Flight Tracker and Aviation News""",0.39999999999999997,0.30769230769230765,0.39999999999999997
A very basic app to create your list of groceries.,Grocery List Companion: Simplify Your Shopping and Share with Ease!,0.3,0.0,0.10000000000000002
Enablon Inspection solution is designed to securely create and answer checklists,Enablon Inspection: Streamlined Mobile Inspections and Data Access,0.3157894736842105,0.11764705882352941,0.3157894736842105
"TMC: Only read stories that matter, on the internet, business and chaos.","The Morning Context: Your source for in-depth stories on startups, technology, and more.",0.30769230769230765,0.0,0.23076923076923075
Genii Games is a fun app for learning African languages.,Genii Games: Fun Language Learning for African Languages,0.7777777777777777,0.25,0.6666666666666665
Music player with unique features such as a real and intelligent shuffle mode.,REAL Shuffle Player: Intelligent Audio Player with Smart Shuffle™ and Advanced Features,0.5599999999999999,0.08695652173913043,0.24000000000000002
Crossbar helps keep your life organized when it comes to youth sports.,Crossbar: Your All-in-One Youth Sports Organizer,0.5,0.1111111111111111,0.4
Matches Puzzles is a Game to Stimulate Your Brain By Playing matches puzzles,Brain Buzzer - Matches Puzzles: Challenge Your Problem-Solving Skills with Fun Matchstick Equations!,0.3076923076923077,0.08333333333333333,0.23076923076923078
We connect you with homegrown talent on a fun and easy to use mobile app.,Mabspace: Connect with skilled freelancers in Sri Lanka.,0.1739130434782609,0.0,0.1739130434782609
"Wherever you are, the FCM travel platform will help make your trip easy",FCM Travel Trip Manager: Effortless Travel Planning and Real-Time Alerts,0.24999999999999994,0.0909090909090909,0.24999999999999994
"Draw, Paint, Make your Beautiful Gallery!","""Draw, Paint, Make Your Beautiful Gallery!""",1.0,1.0,1.0
A nuclear siren in your pocket.,Nuclear Siren Sound Simulator,0.4,0.25,0.4
