Description,Generated About,ROUGE-1,ROUGE-2,ROUGE-L,Average ROUGE-1,Average ROUGE-2,Average ROUGE-L
"Browse upcoming sales, track your favorite lots, and place bids in our auctions.","Phillips app: a mobile platform for auction houses that enhances bidding experiences with features like browsing sales, tracking lots, and placing bids in live auctions.",0.47368421052631576,0.2777777777777778,0.47368421052631576,0.32828483211969933,0.1394212929645627,0.2759389296989556
Every slot in Take5 is unlocked to play for all!,"Take5 Slots: an engaging gaming experience with a variety of fun slot games and free gifts, designed for adults aged 21 and older.",0.18181818181818182,0.0,0.12121212121212122
Change the region setting of your e-scooter from German to international.,E-scooter User App,0.25,0.14285714285714288,0.25
"The Las Vegas Review-Journal: breaking news, alerts, and the daily e-edition.","Las Vegas Review-Journal app: provides breaking news updates and comprehensive news experience with features like news alerts, social media integration, and extended sports coverage.",0.4210526315789474,0.2777777777777778,0.4210526315789474
Watch over your home from anywhere in the world with the Imou Life app.,"Imou Life: an app for smart home device users that enhances home automation while prioritizing user privacy and secure control of Imou cameras, doorbells, sensors, NVR, and other IoT products.",0.18181818181818182,0.04761904761904762,0.13636363636363638
This app can conveniently calculate VAT.,VAT Calculator,0.5,0.0,0.25
Random video chat to meet new friends! Start Chatting now and enjoy!,"Poqe: a user-friendly video chat application for connecting with new people globally, featuring gender and location filters, real-time text translation, and private messaging.",0.21621621621621623,0.05714285714285715,0.21621621621621623
Your best online money transfer solution,Send money internationally with competitive fees and various transfer options.,0.25,0.0,0.25
Please Download Skins for Minecraft Hello My Neighbor Now!,"Superheroes Skins app for Minecraft fans, featuring skins, addons, and map packs for enhanced gameplay.",0.25,0.09090909090909091,0.25
Elite Personal Training Management Platform,"Elite Trainr is a personal training management platform that connects athletes with their trainers, providing real-time access to workout programs, meal plans, and progress tracking.",0.32258064516129037,0.20689655172413793,0.32258064516129037
Install fnaf security breach mods for minecraft and other in a just few clicks,FNAF Security Breach Mods for Minecraft Pocket Edition,0.5454545454545454,0.5,0.5454545454545454
"Your one stop shop for San Diego Wave FC news, player info and ticketing!",San Diego Wave Fútbol Club mobile app,0.2727272727272727,0.2,0.2727272727272727
The one and only app for events and meetings in Volvo Group.,"Volvo Group Event App: the ultimate tool for events and meetings, providing essential information, real-time updates, and interactive features.",0.5625000000000001,0.26666666666666666,0.3125
Electronic Visit Verification for the Ascend payroll and billing platform.,Ascend healthcare solutions platform,0.28571428571428575,0.0,0.28571428571428575
Wish your friends and family members with these HD birthday photo frames.,Happy Birthday Photo Frames is a free and easy-to-use app for photo editing that offers unique HD photo frames for creating and sharing memories.,0.2631578947368421,0.1111111111111111,0.21052631578947367
This game is simple and interesting!,"Action Game: Experience thrilling gameplay with simple controls, mastering dozens of weapons to defeat opponents in exciting challenges.",0.16666666666666666,0.0,0.16666666666666666
Autolink is an specially APP for the combination of vehicle and mobile phones.,"""Seamless connection methods for your devices""",0.10526315789473684,0.0,0.10526315789473684
